,Match ID,Date,Venue,Bat First,Bat Second,Winner,Target Score,Chased,Defended
0,211028,2005-06-13,The Rose Bowl,England,Australia,England,180,No,Yes
1,211048,2005-02-17,Eden Park,Australia,New Zealand,Australia,215,No,Yes
2,222678,2005-10-21,New Wanderers Stadium,South Africa,New Zealand,New Zealand,134,Yes,No
3,225263,2006-08-28,County Ground,England,Pakistan,Pakistan,145,Yes,No
4,225271,2006-06-15,The Rose Bowl,Sri Lanka,England,Sri Lanka,164,No,Yes
5,226374,2006-01-09,Brisbane Cricket Ground,Australia,South Africa,Australia,210,No,Yes
6,238195,2006-02-24,New Wanderers Stadium,South Africa,Australia,South Africa,202,No,Yes
7,249227,2007-01-09,Sydney Cricket Ground,Australia,England,Australia,222,No,Yes
8,251487,2006-12-22,Westpac Stadium,New Zealand,Sri Lanka,Sri Lanka,45,Yes,No
9,251488,2006-12-26,Eden Park,Sri Lanka,New Zealand,New Zealand,116,Yes,No
10,255954,2006-12-01,New Wanderers Stadium,South Africa,India,India,127,Yes,No
11,258463,2007-06-28,Kennington Oval,West Indies,England,West Indies,209,No,Yes
12,258464,2007-06-29,Kennington Oval,West Indies,England,England,170,Yes,No
13,287853,2007-09-11,New Wanderers Stadium,West Indies,South Africa,South Africa,206,Yes,No
14,287854,2007-09-12,Kingsmead,Kenya,New Zealand,New Zealand,74,Yes,No
15,287855,2007-09-12,Kingsmead,Pakistan,Scotland,Pakistan,172,No,Yes
16,287856,2007-09-12,Newlands,Australia,Zimbabwe,Zimbabwe,139,Yes,No
17,287857,2007-09-13,New Wanderers Stadium,West Indies,Bangladesh,Bangladesh,165,Yes,No
18,287858,2007-09-13,Newlands,England,Zimbabwe,England,189,No,Yes
19,287860,2007-09-14,New Wanderers Stadium,Sri Lanka,Kenya,Sri Lanka,261,No,Yes
20,287861,2007-09-14,Newlands,England,Australia,Australia,136,Yes,No
21,287863,2007-09-15,New Wanderers Stadium,New Zealand,Sri Lanka,Sri Lanka,165,Yes,No
22,287864,2007-09-15,Newlands,Bangladesh,South Africa,South Africa,145,Yes,No
23,287865,2007-09-16,New Wanderers Stadium,New Zealand,India,New Zealand,191,No,Yes
24,287866,2007-09-16,Newlands,Bangladesh,Australia,Australia,124,Yes,No
25,287867,2007-09-16,Newlands,South Africa,England,South Africa,155,No,Yes
26,287868,2007-09-17,New Wanderers Stadium,Pakistan,Sri Lanka,Pakistan,190,No,Yes
27,287869,2007-09-18,Kingsmead,New Zealand,England,New Zealand,165,No,Yes
28,287870,2007-09-18,New Wanderers Stadium,Australia,Pakistan,Pakistan,165,Yes,No
29,287871,2007-09-18,New Wanderers Stadium,Sri Lanka,Bangladesh,Sri Lanka,148,No,Yes
30,287872,2007-09-19,Kingsmead,New Zealand,South Africa,South Africa,154,Yes,No
31,287873,2007-09-19,Kingsmead,India,England,India,219,No,Yes
32,287874,2007-09-20,Newlands,Sri Lanka,Australia,Australia,102,Yes,No
33,287875,2007-09-20,Newlands,Bangladesh,Pakistan,Pakistan,141,Yes,No
34,287876,2007-09-20,Kingsmead,India,South Africa,India,154,No,Yes
35,287877,2007-09-22,Newlands,New Zealand,Pakistan,Pakistan,144,Yes,No
36,287878,2007-09-22,Kingsmead,India,Australia,India,189,No,Yes
37,287879,2007-09-24,New Wanderers Stadium,India,Pakistan,India,158,No,Yes
38,291343,2007-12-11,Western Australia Cricket Association Ground,Australia,New Zealand,Australia,187,No,Yes
39,291356,2008-02-01,Melbourne Cricket Ground,India,Australia,Australia,75,Yes,No
40,296903,2008-06-13,Old Trafford,New Zealand,England,England,124,Yes,No
41,297800,2007-10-20,Brabourne Stadium,Australia,India,India,167,Yes,No
42,298795,2007-11-23,New Wanderers Stadium,New Zealand,South Africa,South Africa,130,Yes,No
43,298804,2008-01-18,New Wanderers Stadium,West Indies,South Africa,South Africa,132,Yes,No
44,300435,2008-02-05,Eden Park,England,New Zealand,England,185,No,Yes
45,300436,2008-02-07,Jade Stadium,England,New Zealand,England,194,No,Yes
46,306987,2007-09-01,Gymkhana Club Ground,Kenya,Bangladesh,Bangladesh,139,Yes,No
47,306989,2007-09-02,Gymkhana Club Ground,Pakistan,Bangladesh,Pakistan,192,No,Yes
48,306991,2007-09-04,Gymkhana Club Ground,Kenya,Pakistan,Pakistan,93,Yes,No
49,319112,2007-12-16,St George's Park,South Africa,West Indies,West Indies,59,Yes,No
50,319142,2008-06-20,Kensington Oval,Australia,West Indies,West Indies,98,Yes,No
51,343764,2008-04-20,National Stadium,Pakistan,Bangladesh,Pakistan,204,No,Yes
52,350347,2008-11-05,New Wanderers Stadium,South Africa,Bangladesh,South Africa,122,No,Yes
53,350475,2009-03-27,New Wanderers Stadium,Australia,South Africa,South Africa,167,Yes,No
54,350476,2009-03-29,SuperSport Park,South Africa,Australia,South Africa,157,No,Yes
55,351694,2009-01-11,Melbourne Cricket Ground,Australia,South Africa,Australia,183,No,Yes
56,351695,2009-01-13,Brisbane Cricket Ground,South Africa,Australia,Australia,158,Yes,No
57,351696,2009-02-15,Sydney Cricket Ground,Australia,New Zealand,Australia,151,No,Yes
58,352674,2009-03-15,Queen's Park Oval,England,West Indies,West Indies,122,Yes,No
59,354456,2008-08-03,Civil Service Cricket Club,Bermuda,Scotland,Scotland,100,Yes,No
60,355991,2009-06-05,Lord's,England,Netherlands,Netherlands,163,Yes,No
61,355992,2009-06-06,Kennington Oval,Scotland,New Zealand,New Zealand,90,Yes,No
62,355993,2009-06-06,Kennington Oval,Australia,West Indies,West Indies,170,Yes,No
63,355994,2009-06-06,Trent Bridge,India,Bangladesh,India,181,No,Yes
64,355995,2009-06-07,Kennington Oval,South Africa,Scotland,South Africa,212,No,Yes
65,355996,2009-06-07,Kennington Oval,England,Pakistan,England,186,No,Yes
66,355997,2009-06-08,Trent Bridge,Bangladesh,Ireland,Ireland,138,Yes,No
67,355998,2009-06-08,Trent Bridge,Australia,Sri Lanka,Sri Lanka,160,Yes,No
68,355999,2009-06-09,Lord's,Pakistan,Netherlands,Pakistan,176,No,Yes
69,356000,2009-06-09,Lord's,South Africa,New Zealand,South Africa,129,No,Yes
70,356001,2009-06-10,Trent Bridge,Ireland,India,India,113,Yes,No
71,356002,2009-06-10,Trent Bridge,Sri Lanka,West Indies,Sri Lanka,193,No,Yes
72,356003,2009-06-11,Trent Bridge,New Zealand,Ireland,New Zealand,199,No,Yes
73,356004,2009-06-11,Trent Bridge,England,South Africa,South Africa,112,Yes,No
74,356005,2009-06-12,Lord's,Sri Lanka,Pakistan,Sri Lanka,151,No,Yes
75,356006,2009-06-12,Lord's,India,West Indies,West Indies,154,Yes,No
76,356007,2009-06-13,Kennington Oval,South Africa,West Indies,South Africa,184,No,Yes
77,356008,2009-06-13,Kennington Oval,New Zealand,Pakistan,Pakistan,100,Yes,No
78,356009,2009-06-14,Lord's,Sri Lanka,Ireland,Sri Lanka,145,No,Yes
79,356010,2009-06-14,Lord's,England,India,England,154,No,Yes
80,356011,2009-06-15,Kennington Oval,England,West Indies,West Indies,80,Yes,No
81,356012,2009-06-15,Kennington Oval,Pakistan,Ireland,Pakistan,160,No,Yes
82,356013,2009-06-16,Trent Bridge,Sri Lanka,New Zealand,Sri Lanka,159,No,Yes
83,356014,2009-06-16,Trent Bridge,South Africa,India,South Africa,131,No,Yes
84,356015,2009-06-18,Trent Bridge,Pakistan,South Africa,Pakistan,150,No,Yes
85,356016,2009-06-19,Kennington Oval,Sri Lanka,West Indies,Sri Lanka,159,No,Yes
86,356017,2009-06-21,Lord's,Sri Lanka,Pakistan,Pakistan,139,Yes,No
87,361530,2008-08-04,Civil Service Cricket Club,Kenya,Ireland,Ireland,68,Yes,No
88,361531,2008-08-04,Civil Service Cricket Club,Scotland,Netherlands,Netherlands,108,Yes,No
89,361656,2008-10-11,Maple Leaf North-West Ground,Sri Lanka,Pakistan,Pakistan,138,Yes,No
90,361660,2008-10-13,Maple Leaf North-West Ground,Pakistan,Sri Lanka,Sri Lanka,133,Yes,No
91,366622,2009-02-27,Westpac Stadium,India,New Zealand,New Zealand,150,Yes,No
92,366708,2008-12-28,Seddon Park,New Zealand,West Indies,New Zealand,192,No,Yes
93,386494,2009-02-25,AMI Stadium,India,New Zealand,New Zealand,163,Yes,No
94,386535,2009-02-10,R Premadasa Stadium,Sri Lanka,India,India,172,Yes,No
95,387563,2009-11-13,New Wanderers Stadium,England,South Africa,England,129,No,Yes
96,387564,2009-11-15,SuperSport Park,South Africa,England,South Africa,242,No,Yes
97,392615,2009-05-07,Dubai International Cricket Stadium,Australia,Pakistan,Pakistan,109,Yes,No
98,401076,2009-08-02,Warner Park,Bangladesh,West Indies,West Indies,119,Yes,No
99,403375,2009-08-12,R Premadasa Stadium,Pakistan,Sri Lanka,Pakistan,173,No,Yes
100,403385,2009-09-02,R Premadasa Stadium,New Zealand,Sri Lanka,New Zealand,142,No,Yes
101,403386,2009-09-04,R Premadasa Stadium,New Zealand,Sri Lanka,New Zealand,171,No,Yes
102,406197,2010-02-21,Bellerive Oval,Australia,West Indies,Australia,180,No,Yes
103,406198,2010-02-23,Sydney Cricket Ground,West Indies,Australia,Australia,139,Yes,No
104,406207,2010-02-05,Melbourne Cricket Ground,Australia,Pakistan,Australia,128,No,Yes
105,412677,2010-04-30,Providence Stadium,West Indies,Ireland,West Indies,139,No,Yes
106,412678,2010-04-30,Providence Stadium,Sri Lanka,New Zealand,New Zealand,136,Yes,No
107,412679,2010-05-01,Beausejour Stadium,Afghanistan,India,India,116,Yes,No
108,412680,2010-05-01,Beausejour Stadium,Pakistan,Bangladesh,Pakistan,173,No,Yes
109,412682,2010-05-02,Beausejour Stadium,India,South Africa,India,187,No,Yes
110,412683,2010-05-02,Beausejour Stadium,Australia,Pakistan,Australia,192,No,Yes
111,412684,2010-05-04,Providence Stadium,Zimbabwe,New Zealand,New Zealand,30,Yes,No
112,412685,2010-05-03,Providence Stadium,England,West Indies,West Indies,60,Yes,No
113,412686,2010-05-03,Providence Stadium,Sri Lanka,Zimbabwe,Sri Lanka,44,No,Yes
114,412687,2010-05-05,Kensington Oval,South Africa,Afghanistan,South Africa,140,No,Yes
115,412688,2010-05-05,Kensington Oval,Australia,Bangladesh,Australia,142,No,Yes
116,412689,2010-05-06,Kensington Oval,Pakistan,England,England,148,Yes,No
117,412690,2010-05-06,Kensington Oval,South Africa,New Zealand,South Africa,171,No,Yes
118,412691,2010-05-07,Kensington Oval,Australia,India,Australia,185,No,Yes
119,412692,2010-05-07,Kensington Oval,Sri Lanka,West Indies,Sri Lanka,196,No,Yes
120,412693,2010-05-08,Kensington Oval,New Zealand,Pakistan,New Zealand,134,No,Yes
121,412694,2010-05-08,Kensington Oval,England,South Africa,England,169,No,Yes
122,412695,2010-05-09,Kensington Oval,West Indies,India,West Indies,170,No,Yes
123,412696,2010-05-09,Kensington Oval,Australia,Sri Lanka,Australia,169,No,Yes
124,412697,2010-05-10,Beausejour Stadium,Pakistan,South Africa,Pakistan,149,No,Yes
125,412698,2010-05-10,Beausejour Stadium,New Zealand,England,England,150,Yes,No
126,412699,2010-05-11,Beausejour Stadium,India,Sri Lanka,Sri Lanka,164,Yes,No
127,412700,2010-05-11,Beausejour Stadium,West Indies,Australia,Australia,106,Yes,No
128,412701,2010-05-13,Beausejour Stadium,Sri Lanka,England,England,129,Yes,No
129,412702,2010-05-14,Beausejour Stadium,Pakistan,Australia,Australia,192,Yes,No
130,412703,2010-05-16,Kensington Oval,Australia,England,England,148,Yes,No
131,423782,2010-02-03,Seddon Park,Bangladesh,New Zealand,New Zealand,79,Yes,No
132,423787,2010-02-26,Westpac Stadium,New Zealand,Australia,Australia,119,Yes,No
133,426392,2010-07-05,Edgbaston,Pakistan,Australia,Pakistan,168,No,Yes
134,426393,2010-07-06,Edgbaston,Pakistan,Australia,Pakistan,163,No,Yes
135,426417,2010-09-05,Sophia Gardens,Pakistan,England,England,127,Yes,No
136,426418,2010-09-07,Sophia Gardens,Pakistan,England,England,90,Yes,No
137,426723,2009-11-12,Dubai International Cricket Stadium,Pakistan,New Zealand,Pakistan,162,No,Yes
138,426724,2009-11-13,Dubai International Cricket Stadium,Pakistan,New Zealand,Pakistan,154,No,Yes
139,430884,2009-12-09,Vidarbha Cricket Association Stadium,Sri Lanka,India,Sri Lanka,216,No,Yes
140,430885,2009-12-12,Punjab Cricket Association Stadium,Sri Lanka,India,India,207,Yes,No
141,439139,2010-02-28,Queen's Park Oval,Zimbabwe,West Indies,Zimbabwe,106,No,Yes
142,439146,2010-05-19,Sir Vivian Richards Stadium,South Africa,West Indies,South Africa,137,No,Yes
143,439495,2010-02-09,Dubai International Cricket Stadium,Afghanistan,Ireland,Afghanistan,140,No,Yes
144,439497,2010-02-09,Dubai International Cricket Stadium,Canada,Netherlands,Netherlands,143,Yes,No
145,439499,2010-02-10,Dubai International Cricket Stadium,Canada,Kenya,Kenya,139,Yes,No
146,439505,2010-02-11,Dubai International Cricket Stadium,Ireland,Scotland,Ireland,137,No,Yes
147,439507,2010-02-12,Dubai International Cricket Stadium,Afghanistan,Netherlands,Netherlands,129,Yes,No
148,439510,2010-02-13,Dubai International Cricket Stadium,Ireland,Netherlands,Ireland,152,No,Yes
149,439511,2010-02-13,Dubai International Cricket Stadium,Ireland,Afghanistan,Afghanistan,143,Yes,No
150,440945,2010-02-19,Dubai International Cricket Stadium,Pakistan,England,England,130,Yes,No
151,440946,2010-02-20,Dubai International Cricket Stadium,England,Pakistan,Pakistan,149,Yes,No
152,446956,2010-10-31,Western Australia Cricket Association Ground,Australia,Sri Lanka,Sri Lanka,134,Yes,No
153,446960,2011-01-12,Adelaide Oval,Australia,England,England,158,Yes,No
154,446961,2011-01-14,Melbourne Cricket Ground,Australia,England,Australia,148,No,Yes
155,447539,2010-05-20,Sir Vivian Richards Stadium,South Africa,West Indies,South Africa,121,No,Yes
156,452153,2010-06-12,Harare Sports Club,Zimbabwe,India,India,112,Yes,No
157,452154,2010-06-13,Harare Sports Club,Zimbabwe,India,India,141,Yes,No
158,456991,2010-05-22,Central Broward Regional Park Stadium Turf Ground,New Zealand,Sri Lanka,New Zealand,121,No,Yes
159,456992,2010-05-23,Central Broward Regional Park Stadium Turf Ground,New Zealand,Sri Lanka,Sri Lanka,82,Yes,No
160,461565,2010-10-27,Sheikh Zayed Stadium,Pakistan,South Africa,South Africa,121,Yes,No
161,463141,2010-10-08,OUTsurance Oval,Zimbabwe,South Africa,South Africa,169,Yes,No
162,463142,2010-10-10,De Beers Diamond Oval,South Africa,Zimbabwe,South Africa,195,No,Yes
163,463149,2011-01-09,Moses Mabhida Stadium,India,South Africa,India,169,No,Yes
164,473918,2010-12-26,Eden Park,Pakistan,New Zealand,New Zealand,144,Yes,No
165,473919,2010-12-28,Seddon Park,New Zealand,Pakistan,New Zealand,186,No,Yes
166,473920,2010-12-30,AMI Stadium,Pakistan,New Zealand,Pakistan,184,No,Yes
167,474466,2011-06-25,County Ground,England,Sri Lanka,Sri Lanka,137,Yes,No
168,474476,2011-08-31,Old Trafford,India,England,England,166,Yes,No
169,478279,2010-10-26,Sheikh Zayed Stadium,Pakistan,South Africa,South Africa,120,Yes,No
170,489212,2011-04-21,Beausejour Stadium,West Indies,Pakistan,West Indies,151,No,Yes
171,489220,2011-06-04,Queen's Park Oval,India,West Indies,India,160,No,Yes
172,514023,2011-10-13,Newlands,South Africa,Australia,Australia,147,Yes,No
173,514024,2011-10-16,New Wanderers Stadium,Australia,South Africa,South Africa,148,Yes,No
174,516204,2011-08-06,Pallekele International Cricket Stadium,Sri Lanka,Australia,Sri Lanka,199,No,Yes
175,516205,2011-08-08,Pallekele International Cricket Stadium,Sri Lanka,Australia,Sri Lanka,158,No,Yes
176,518954,2012-02-01,Stadium Australia,Australia,India,Australia,172,No,Yes
177,518955,2012-02-03,Melbourne Cricket Ground,Australia,India,India,132,Yes,No
178,520595,2012-02-11,Eden Park,Zimbabwe,New Zealand,New Zealand,160,Yes,No
179,520596,2012-02-14,Seddon Park,Zimbabwe,New Zealand,New Zealand,201,Yes,No
180,520597,2012-02-17,Westpac Stadium,South Africa,New Zealand,New Zealand,148,Yes,No
181,520598,2012-02-19,Seddon Park,New Zealand,South Africa,South Africa,174,Yes,No
182,520599,2012-02-22,Eden Park,South Africa,New Zealand,South Africa,166,No,Yes
183,521217,2011-10-29,Eden Gardens,India,England,England,121,Yes,No
184,523735,2011-09-16,Harare Sports Club,Pakistan,Zimbabwe,Pakistan,199,No,Yes
185,523736,2011-09-18,Harare Sports Club,Pakistan,Zimbabwe,Pakistan,142,No,Yes
186,525816,2011-09-23,Kennington Oval,West Indies,England,England,126,Yes,No
187,525817,2011-09-25,Kennington Oval,West Indies,England,West Indies,114,No,Yes
188,527012,2011-10-15,Harare Sports Club,Zimbabwe,New Zealand,New Zealand,124,Yes,No
189,527013,2011-10-17,Harare Sports Club,New Zealand,Zimbabwe,New Zealand,189,No,Yes
190,530432,2011-11-25,Sheikh Zayed Stadium,Sri Lanka,Pakistan,Pakistan,142,Yes,No
191,531635,2012-02-23,Dubai International Cricket Stadium,Pakistan,England,Pakistan,145,No,Yes
192,531636,2012-02-25,Dubai International Cricket Stadium,England,Pakistan,England,151,No,Yes
193,531637,2012-02-27,Sheikh Zayed Stadium,England,Pakistan,England,130,No,Yes
194,531982,2011-10-11,Shere Bangla National Stadium,West Indies,Bangladesh,Bangladesh,133,Yes,No
195,533272,2012-09-18,Mahinda Rajapaksa International Cricket Stadium,Sri Lanka,Zimbabwe,Sri Lanka,183,No,Yes
196,533273,2012-09-19,R Premadasa Stadium,Ireland,Australia,Australia,124,Yes,No
197,533274,2012-09-19,R Premadasa Stadium,India,Afghanistan,India,160,No,Yes
198,533275,2012-09-20,Mahinda Rajapaksa International Cricket Stadium,Zimbabwe,South Africa,South Africa,94,Yes,No
199,533276,2012-09-21,Pallekele International Cricket Stadium,New Zealand,Bangladesh,New Zealand,192,No,Yes
200,533277,2012-09-21,R Premadasa Stadium,England,Afghanistan,England,197,No,Yes
201,533278,2012-09-22,Mahinda Rajapaksa International Cricket Stadium,South Africa,Sri Lanka,South Africa,79,No,Yes
202,533279,2012-09-22,R Premadasa Stadium,West Indies,Australia,Australia,84,Yes,No
203,533280,2012-09-23,Pallekele International Cricket Stadium,Pakistan,New Zealand,Pakistan,178,No,Yes
204,533281,2012-09-23,R Premadasa Stadium,India,England,India,171,No,Yes
205,533283,2012-09-25,Pallekele International Cricket Stadium,Bangladesh,Pakistan,Pakistan,176,Yes,No
206,533285,2012-09-27,Pallekele International Cricket Stadium,West Indies,England,West Indies,180,No,Yes
207,533286,2012-09-28,R Premadasa Stadium,South Africa,Pakistan,Pakistan,134,Yes,No
208,533287,2012-09-28,R Premadasa Stadium,India,Australia,Australia,141,Yes,No
209,533288,2012-09-29,Pallekele International Cricket Stadium,New Zealand,England,England,149,Yes,No
210,533289,2012-09-29,Pallekele International Cricket Stadium,West Indies,Sri Lanka,Sri Lanka,130,Yes,No
211,533290,2012-09-30,R Premadasa Stadium,South Africa,Australia,Australia,147,Yes,No
212,533291,2012-09-30,R Premadasa Stadium,Pakistan,India,India,129,Yes,No
213,533293,2012-10-01,Pallekele International Cricket Stadium,Sri Lanka,England,Sri Lanka,170,No,Yes
214,533294,2012-10-02,R Premadasa Stadium,Pakistan,Australia,Pakistan,150,No,Yes
215,533295,2012-10-02,R Premadasa Stadium,India,South Africa,India,153,No,Yes
216,533296,2012-10-04,R Premadasa Stadium,Sri Lanka,Pakistan,Sri Lanka,140,No,Yes
217,533297,2012-10-05,R Premadasa Stadium,West Indies,Australia,West Indies,206,No,Yes
218,533298,2012-10-07,R Premadasa Stadium,West Indies,Sri Lanka,West Indies,138,No,Yes
219,534208,2012-06-24,Trent Bridge,West Indies,England,England,173,Yes,No
220,534233,2012-09-08,Riverside Ground,England,South Africa,South Africa,119,Yes,No
221,534235,2012-09-12,Edgbaston,England,South Africa,England,119,No,Yes
222,538068,2011-11-29,Shere Bangla National Stadium,Pakistan,Bangladesh,Pakistan,136,No,Yes
223,540173,2012-03-27,Beausejour Stadium,West Indies,Australia,Australia,151,Yes,No
224,540174,2012-03-30,Kensington Oval,West Indies,Australia,West Indies,161,No,Yes
225,543883,2012-02-22,Mombasa Sports Club Ground,Kenya,Ireland,Ireland,108,Yes,No
226,543884,2012-02-23,Mombasa Sports Club Ground,Kenya,Ireland,Ireland,132,Yes,No
227,543885,2012-02-24,Mombasa Sports Club Ground,Ireland,Kenya,Ireland,108,No,Yes
228,546410,2012-03-13,Dubai International Cricket Stadium,Netherlands,Canada,Netherlands,136,No,Yes
229,546414,2012-03-14,Dubai International Cricket Stadium,Kenya,Ireland,Ireland,72,Yes,No
230,546418,2012-03-14,Dubai International Cricket Stadium,Netherlands,Afghanistan,Afghanistan,150,Yes,No
231,546442,2012-03-18,Dubai International Cricket Stadium,Ireland,Scotland,Ireland,160,No,Yes
232,546443,2012-03-18,ICC Global Cricket Academy,Afghanistan,Canada,Afghanistan,175,No,Yes
233,546462,2012-03-22,Dubai International Cricket Stadium,Canada,Ireland,Ireland,107,Yes,No
234,546470,2012-03-23,Dubai International Cricket Stadium,Netherlands,Ireland,Ireland,115,Yes,No
235,546473,2012-03-23,Dubai International Cricket Stadium,Canada,Scotland,Scotland,136,Yes,No
236,546477,2012-03-24,Dubai International Cricket Stadium,Afghanistan,Ireland,Ireland,153,Yes,No
237,556252,2012-03-30,New Wanderers Stadium,South Africa,India,South Africa,83,No,Yes
238,560921,2012-06-30,Central Broward Regional Park Stadium Turf Ground,West Indies,New Zealand,West Indies,210,No,Yes
239,560922,2012-07-01,Central Broward Regional Park Stadium Turf Ground,West Indies,New Zealand,West Indies,178,No,Yes
240,562437,2012-06-01,Mahinda Rajapaksa International Cricket Stadium,Sri Lanka,Pakistan,Sri Lanka,133,No,Yes
241,562438,2012-06-03,Mahinda Rajapaksa International Cricket Stadium,Pakistan,Sri Lanka,Pakistan,123,No,Yes
242,564786,2012-08-07,Pallekele International Cricket Stadium,India,Sri Lanka,India,156,No,Yes
243,565810,2012-12-20,Subrata Roy Sahara Stadium,England,India,India,158,Yes,No
244,565811,2012-12-22,Wankhede Stadium,India,England,England,178,Yes,No
245,565820,2012-09-11,MA Chidambaram Stadium,New Zealand,India,New Zealand,168,No,Yes
246,566926,2013-06-25,Kennington Oval,New Zealand,England,New Zealand,202,No,Yes
247,566937,2013-08-29,The Rose Bowl,Australia,England,Australia,249,No,Yes
248,566938,2013-08-31,Riverside Ground,England,Australia,England,196,No,Yes
249,567071,2012-07-18,Civil Service Cricket Club,Bangladesh,Ireland,Bangladesh,191,No,Yes
250,567205,2012-07-25,Sportpark Westvliet,Netherlands,Bangladesh,Bangladesh,145,Yes,No
251,567353,2012-12-21,Kingsmead,New Zealand,South Africa,South Africa,87,Yes,No
252,567354,2012-12-23,Buffalo Park,South Africa,New Zealand,New Zealand,169,Yes,No
253,567355,2012-12-26,St George's Park,South Africa,New Zealand,South Africa,180,No,Yes
254,567367,2013-03-03,SuperSport Park,Pakistan,South Africa,Pakistan,196,No,Yes
255,569237,2013-02-09,Eden Park,England,New Zealand,England,215,No,Yes
256,569238,2013-02-12,Seddon Park,New Zealand,England,New Zealand,193,No,Yes
257,569239,2013-02-15,Westpac Stadium,New Zealand,England,England,140,Yes,No
258,571148,2012-09-05,Dubai International Cricket Stadium,Australia,Pakistan,Pakistan,90,Yes,No
259,571150,2012-09-10,Dubai International Cricket Stadium,Australia,Pakistan,Australia,169,No,Yes
260,573019,2013-01-26,Stadium Australia,Australia,Sri Lanka,Sri Lanka,138,Yes,No
261,573020,2013-01-28,Melbourne Cricket Ground,Sri Lanka,Australia,Sri Lanka,122,No,Yes
262,573027,2013-02-13,Brisbane Cricket Ground,West Indies,Australia,West Indies,192,No,Yes
263,573672,2012-07-26,Sportpark Westvliet,Bangladesh,Netherlands,Netherlands,129,Yes,No
264,587476,2012-12-10,Shere Bangla National Stadium,West Indies,Bangladesh,West Indies,198,No,Yes
265,589306,2012-12-25,M Chinnaswamy Stadium,India,Pakistan,Pakistan,134,Yes,No
266,589307,2012-12-28,Sardar Patel Stadium,India,Pakistan,India,193,No,Yes
267,592268,2013-03-15,ICC Global Cricket Academy,Kenya,Canada,Canada,127,Yes,No
268,592269,2013-03-16,ICC Global Cricket Academy,Kenya,Canada,Kenya,140,No,Yes
269,592272,2013-03-03,Sharjah Cricket Stadium,Afghanistan,Scotland,Afghanistan,133,No,Yes
270,592273,2013-03-04,Sharjah Cricket Stadium,Scotland,Afghanistan,Afghanistan,140,Yes,No
271,592276,2013-04-20,Wanderers Cricket Ground,Netherlands,Kenya,Kenya,114,Yes,No
272,593986,2013-03-02,Sir Vivian Richards Stadium,Zimbabwe,West Indies,West Indies,131,Yes,No
273,593987,2013-03-03,Sir Vivian Richards Stadium,West Indies,Zimbabwe,West Indies,159,No,Yes
274,602477,2013-03-31,Pallekele International Cricket Stadium,Sri Lanka,Bangladesh,Sri Lanka,199,No,Yes
275,623571,2013-05-11,Queens Sports Club,Zimbabwe,Bangladesh,Zimbabwe,169,No,Yes
276,623572,2013-05-12,Queens Sports Club,Bangladesh,Zimbabwe,Bangladesh,169,No,Yes
277,630951,2013-04-19,Wanderers Cricket Ground,Netherlands,Kenya,Kenya,173,Yes,No
278,635658,2013-08-02,R Premadasa Stadium,South Africa,Sri Lanka,South Africa,116,No,Yes
279,635659,2013-08-04,Mahinda Rajapaksa International Cricket Stadium,South Africa,Sri Lanka,South Africa,146,No,Yes
280,635660,2013-08-06,Mahinda Rajapaksa International Cricket Stadium,South Africa,Sri Lanka,Sri Lanka,164,Yes,No
281,636164,2014-01-29,Bellerive Oval,Australia,England,Australia,214,No,Yes
282,636165,2014-01-31,Melbourne Cricket Ground,England,Australia,Australia,131,Yes,No
283,636166,2014-02-02,Stadium Australia,Australia,England,Australia,196,No,Yes
284,636536,2014-03-09,Kensington Oval,West Indies,England,West Indies,171,No,Yes
285,636537,2014-03-11,Kensington Oval,England,West Indies,West Indies,153,Yes,No
286,636538,2014-03-13,Kensington Oval,England,West Indies,England,166,No,Yes
287,645645,2013-07-27,Arnos Vale Ground,West Indies,Pakistan,Pakistan,153,Yes,No
288,645647,2013-07-28,Arnos Vale Ground,Pakistan,West Indies,Pakistan,136,No,Yes
289,647247,2013-10-10,Saurashtra Cricket Association Stadium,Australia,India,India,202,Yes,No
290,648681,2014-03-12,Kingsmead,South Africa,Australia,Australia,81,Yes,No
291,648683,2014-03-14,SuperSport Park,South Africa,Australia,Australia,129,Yes,No
292,649101,2013-11-13,Dubai International Cricket Stadium,Pakistan,South Africa,South Africa,99,Yes,No
293,649103,2013-11-15,Dubai International Cricket Stadium,South Africa,Pakistan,South Africa,151,No,Yes
294,657631,2013-12-08,Sharjah Cricket Stadium,Afghanistan,Pakistan,Pakistan,138,Yes,No
295,657633,2013-12-11,Dubai International Cricket Stadium,Sri Lanka,Pakistan,Pakistan,146,Yes,No
296,657635,2013-12-13,Dubai International Cricket Stadium,Sri Lanka,Pakistan,Sri Lanka,212,No,Yes
297,659545,2013-08-23,Harare Sports Club,Pakistan,Zimbabwe,Pakistan,162,No,Yes
298,659547,2013-08-24,Harare Sports Club,Pakistan,Zimbabwe,Pakistan,180,No,Yes
299,660107,2013-11-15,Sharjah Cricket Stadium,Afghanistan,Netherlands,Netherlands,91,Yes,No
300,660113,2013-11-16,Sheikh Zayed Stadium,Ireland,Canada,Ireland,169,No,Yes
301,660123,2013-11-16,Sharjah Cricket Stadium,Afghanistan,Scotland,Afghanistan,172,No,Yes
302,660149,2013-11-19,ICC Academy,Kenya,Scotland,Kenya,184,No,Yes
303,660173,2013-11-22,ICC Academy,Scotland,Netherlands,Scotland,166,No,Yes
